#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Chlamydotis undulata undulata","Eukaryota;Animals;Birds","","SAMN09281226","PRJNA473697","GCA_003400225.2","Scaffold",1167.17,41.2,,"QKYM02",9902,0,"2018-08-16T00:00:00Z",,
"Antrostomus carolinensis","Eukaryota;Animals;Birds","BGI_N321","SAMN02318612","PRJNA265383","GCA_000700745.2","Scaffold",1118.83,40.8,,"JMFU01",68881,16876,"2014-05-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/700/745/GCA_000700745.2_ASM70074v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/700/745/GCF_000700745.2_ASM70074v2"
"Charadrius vociferus","Eukaryota;Animals;Birds","BGI_N301","SAMN02296710","PRJNA263452","GCA_000708025.2","Scaffold",1219.86,42,,"JMFX02",15167,16428,"2014-05-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/708/025/GCA_000708025.2_ASM70802v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/708/025/GCF_000708025.1_ASM70802v2"
"Apaloderma vittatum","Eukaryota;Animals;Birds","BGI_N311","SAMN02318033","PRJNA263608","GCA_000703405.1","Scaffold",1070.84,41.4,,"JMFV01",54728,15288,"2014-05-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/703/405/GCA_000703405.1_ASM70340v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/703/405/GCF_000703405.1_ASM70340v1"
"Buceros rhinoceros silvestris","Eukaryota;Animals;Birds","BGI_N320","SAMN02318191","PRJNA266010","GCA_000710305.1","Scaffold",1065.78,42.6,,"JMFK01",62257,15510,"2014-06-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/710/305/GCA_000710305.1_ASM71030v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/710/305/GCF_000710305.1_ASM71030v1"
"Haliaeetus leucocephalus","Eukaryota;Animals;Birds","CR32","SAMN02664716","PRJNA269279","GCA_000737465.1","Scaffold",1178.41,41.8,,"JPRR01",1023,25265,"2014-08-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/737/465/GCA_000737465.1_Haliaeetus_leucocephalus-4.0","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/737/465/GCF_000737465.1_Haliaeetus_leucocephalus-4.0"
"Nestor notabilis","Eukaryota;Animals;Birds","BGI_N333","SAMN02339299","PRJNA264990","GCA_000696875.1","Scaffold",1053.56,41.1,,"JJRH01",42180,15873,"2014-05-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/696/875/GCA_000696875.1_ASM69687v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/696/875/GCF_000696875.1_ASM69687v1"
"Bubo bubo","Eukaryota;Animals;Birds","eeo-nibr-513","SAMN08398466","PRJNA431699","GCA_010303855.1","Scaffold",1258.07,41.6,,"PYWY01",35666,0,"2020-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/303/855/GCA_010303855.1_BubBub1.0",
"Malurus melanocephalus","Eukaryota;Animals;Birds","","SAMN33278196","PRJNA981148","GCA_030028575.1","Scaffold",1020.68,46.3,"mitochondrion:NC_024873.1/","JASDEY01",10634,13,"2023-05-17T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/028/575/GCF_030028575.1_MMel_1.1"
"Loxia curvirostra","Eukaryota;Animals;Birds","OUT-0011","SAMN12253984","PRJNA545868","GCA_013398455.1","Scaffold",1028.27,41.8,,"VZSM01",15776,14578,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/398/455/GCA_013398455.1_ASM1339845v1",
"Heliornis fulica","Eukaryota;Animals;Birds","B10K-DU-001-55","SAMN12253807","PRJNA545868","GCA_013399135.1","Scaffold",1097.09,41.6,,"VXBZ01",31355,13543,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/399/135/GCA_013399135.1_ASM1339913v1",
"Fulica atra","Eukaryota;Animals;Birds","Lodz_15173","SAMN14974647","PRJNA633903","GCA_013372525.1","Scaffold",1167.6,43.4,,"JABXFB01",17827,0,"2020-06-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/372/525/GCA_013372525.1_Fatr_1.0",
"Primolius couloni","Eukaryota;Animals;Birds","FMNH birds-395540","SAMN19459814","PRJNA733807","GCA_024331605.1","Scaffold",1134.32,41.3,,"JANDJU01",164495,0,"2022-07-19T00:00:00Z",,
"Onychostruthus taczanowskii","Eukaryota;Animals;Birds","IOZ18803","SAMN18252883","PRJNA703052","GCA_017590055.1","Scaffold",1033.73,42.0001,"mitochondrion MT:NC_025914.1/","JAGGNI01",11576,32357,"2021-03-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/590/055/GCA_017590055.1_ASM1759005v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/590/055/GCF_017590055.1_ASM1759005v1"
"Montifringilla adamsi","Eukaryota;Animals;Birds","IOZ19161","SAMN18252885","PRJNA417520","GCA_017590115.1","Scaffold",1047.4,41.9,,"JAGGNK01",15779,0,"2021-03-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/590/115/GCA_017590115.1_ASM1759011v1",
"Ara glaucogularis","Eukaryota;Animals;Birds","","SAMN15376960","PRJNA642113","GCA_013433245.1","Scaffold",1139.7,41.8,,"JACACR01",56,0,"2020-07-21T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/433/245/GCA_013433245.1_TAMU_Btm_v1.0",
"Guaruba guarouba","Eukaryota;Animals;Birds","1TTDQCT4G4","SAMN12165723","PRJNA551769","GCA_011800095.2","Scaffold",1175.32,41.1,,"JAABOC02",239936,0,"2020-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/800/095/GCA_011800095.2_ASM1180009v2",
"Accipiter virgatus","Eukaryota;Animals;Birds","KU 122241","SAMN22787046","PRJNA776298","GCA_025728005.1","Scaffold",1185.84,40.9,,"JAOSZC01",7814,0,"2022-10-17T00:00:00Z",,
"Phoebastria nigripes","Eukaryota;Animals;Birds","BFAL_BFAL700","SAMN34497720","PRJNA965798","GCA_035582835.1","Scaffold",1211.56,41.5,,"JAYKAV01",3488,0,"2024-01-11T00:00:00Z",,
"Corvus macrorhynchos","Eukaryota;Animals;Birds","","SAMD00237434","PRJDB10193","GCA_014363025.1","Scaffold",1018.44,41.9,,"BMBD01",16523,0,"2020-08-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/363/025/GCA_014363025.1_C_macrorhynchos_scaffold_01",
"Oreotrochilus melanogaster","Eukaryota;Animals;Birds","OUT-0002","SAMN12253978","PRJNA545868","GCA_013400995.1","Scaffold",1107.79,35.4,,"VZUB01",56054,12134,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/400/995/GCA_013400995.1_ASM1340099v1",
"Zosterops lateralis melanops","Eukaryota;Animals;Birds","","SAMN03389315","PRJNA277310","GCA_001281735.1","Scaffold",1036,41.3,,"LAII01",2933,0,"2015-09-14T00:00:00Z",,
"Amazona ochrocephala","Eukaryota;Animals;Birds","IRGN 94C5XQNVTG","SAMN18863518","PRJNA703510","GCA_032360005.1","Scaffold",1035.16,23.8,,"JAUELT01",181923,0,"2023-10-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/360/005/GCA_032360005.1_ASM3236000v1",
"Forpus passerinus","Eukaryota;Animals;Birds","IRGN XYB1B4AJLI","SAMN18863885","PRJNA703702","GCA_032466295.1","Scaffold",1065.96,30.6,,"JASTZW01",171283,0,"2023-10-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/466/295/GCA_032466295.1_ASM3246629v1",
"Psittacus erithacus","Eukaryota;Animals;Birds","MU2MI4XJKV","SAMN12165726","PRJNA551771","GCA_009867235.2","Scaffold",1126.53,41.4,,"WYDI02",186631,0,"2020-01-14T00:00:00Z",,
"Ara militaris","Eukaryota;Animals;Birds","IRGN 6PT2692UNM","SAMN11250506","PRJNA528956","GCA_010015965.3","Scaffold",1152.37,37.1,,"JAAAKA03",158989,0,"2020-01-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/015/965/GCA_010015965.3_ASM1001596v3",
"Gorsachius goisagi","Eukaryota;Animals;Birds","","SAMD00283120","PRJDB11286","GCA_018403395.1","Scaffold",1188.08,42.6,,"BOSO01",56945,0,"2021-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/403/395/GCA_018403395.1_G_goisagi_scaffold_01",
"Sturnus vulgaris","Eukaryota;Animals;Birds","715","SAMN04029017","PRJNA304638","GCA_001447265.1","Scaffold",1036.76,41.7,,"LNCF01",2361,26611,"2015-11-20T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/447/265/GCF_001447265.1_Sturnus_vulgaris-1.0"
"Buteo lagopus","Eukaryota;Animals;Birds","BV3IJ70CH0","SAMN26583573","PRJNA815242","GCA_025727815.1","Scaffold",1209.27,40.1,,"JAOEIH01",11703,0,"2022-10-17T00:00:00Z",,
"Buteo hemilasius","Eukaryota;Animals;Birds","KU 120830","SAMN22787054","PRJNA776308","GCA_025727635.1","Scaffold",1212.28,40.6,,"JAOEIE01",12754,0,"2022-10-17T00:00:00Z",,
"Pomatorhinus ruficollis","Eukaryota;Animals;Birds","B10K-IZ-033-81","SAMN12253971","PRJNA545868","GCA_013401195.1","Scaffold",1065.05,39.6,,"VZSW01",15791,12971,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/401/195/GCA_013401195.1_ASM1340119v1",
"Phalacrocorax brasilianus","Eukaryota;Animals;Birds","IPA14M001","SAMN06832916","PRJNA327123","GCA_002174335.1","Scaffold",1346.19,42.2,,"NFME01",266364,0,"2017-06-06T00:00:00Z",,
"Lepidothrix coronata","Eukaryota;Animals;Birds","B3197","SAMN04274560","PRJNA338288","GCA_001604755.1","Scaffold",1079.58,41.9,,"LVWP01",4612,36671,"2016-03-31T00:00:00Z",,"ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/604/755/GCF_001604755.1_Lepidothrix_coronata-1.0"
"Phylloscopus plumbeitarsus","Eukaryota;Animals;Birds","BK2","SAMN04545452","PRJNA314915","GCA_001655115.1","Scaffold",997.399,41.5,,"LXOY01",308480,0,"2016-06-02T00:00:00Z",,
"Numenius phaeopus","Eukaryota;Animals;Birds","","SAMN32896179","PRJNA742889","GCA_030770645.1","Scaffold",1199.64,43.4,,"JARKVS01",17914,0,"2023-08-17T00:00:00Z",,
"Cyanoderma ruficeps","Eukaryota;Animals;Birds","SRU082","SAMN12816971","PRJNA573563","GCA_008694505.1","Scaffold",1041.45,41.8,,"VZDJ01",7756,0,"2019-09-25T00:00:00Z",,
"Butastur liventer","Eukaryota;Animals;Birds","6TRJ34J67C","SAMN26583572","PRJNA797788","GCA_025447895.1","Scaffold",1271.44,35.6,,"JAOEHN01",52444,0,"2022-09-27T00:00:00Z",,
"Emberiza fucata","Eukaryota;Animals;Birds","B10K-DU-015-11","SAMN12253922","PRJNA545868","GCA_013398835.1","Scaffold",1032.58,40.3,,"VYZJ01",11220,13208,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/398/835/GCA_013398835.1_ASM1339883v1",
"Trochalopteron elliotii","Eukaryota;Animals;Birds","SNJ08157","SAMN29815753","PRJNA860040","GCA_024734555.1","Scaffold",1113.24,40.7,,"JANPWX01",25496,0,"2022-08-23T00:00:00Z",,
"Gallinago stenura","Eukaryota;Animals;Birds","UAM 29454","SAMN19022281","PRJNA727522","GCA_027564225.1","Scaffold",1202.13,40,,"JAOQGM01",76263,0,"2023-01-03T00:00:00Z",,
"Amazona ventralis","Eukaryota;Animals;Birds","FMNH 40361","SAMN35104379","PRJNA703515","GCA_032360045.1","Scaffold",1460.49,32.8,,"JAUELR01",2525461,0,"2023-10-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/360/045/GCA_032360045.1_ASM3236004v1",
"Sporophila hypoxantha","Eukaryota;Animals;Birds","MACN 5231","SAMN06754710","PRJNA382416","GCA_002167245.1","Scaffold",1067.76,40.6,,"NDFG01",5095,0,"2017-06-05T00:00:00Z",,
"Halcyon smyrnensis","Eukaryota;Animals;Birds","5EJ5G1TQ7V","SAMN12836817","PRJNA573935","GCA_027560215.1","Scaffold",1151.8,41.7,,"JANHFZ01",133435,0,"2023-01-03T00:00:00Z",,
"Alcedo atthis","Eukaryota;Animals;Birds","IRGN 8NDWPLVNRM","SAMN12846311","PRJNA574180","GCA_033558465.1","Scaffold",1023.37,42.1,,"WYEA01",372831,0,"2023-11-13T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/033/558/465/GCA_033558465.1_ASM3355846v1",
"Bubo scandiacus","Eukaryota;Animals;Birds","","SAMN16326210","PRJNA666618","GCA_017315185.1","Scaffold",1251.9,42,,"JADKXW01",10369,0,"2021-03-09T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/315/185/GCA_017315185.1_ASM1731518v1",
"Gyps himalayensis","Eukaryota;Animals;Birds","XN01","SAMN15649532","PRJNA648843","GCA_021398385.1","Contig",1190.69,42,,"JACFZI01",961,0,"2022-01-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/398/385/GCA_021398385.1_ASM2139838v1",
"Indicator maculatus","Eukaryota;Animals;Birds","B10K-DU-001-78","SAMN12253826","PRJNA545868","GCA_013399975.1","Scaffold",1127.55,42.8,,"VXBD01",28161,13966,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/399/975/GCA_013399975.1_ASM1339997v1",
"Atlantisia rogersi","Eukaryota;Animals;Birds","OUT-0055","SAMN12254006","PRJNA545868","GCA_013401215.1","Scaffold",1168.39,43.3,,"VZUJ01",159311,0,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/401/215/GCA_013401215.1_ASM1340121v1",
"Rhagologus leucostigma","Eukaryota;Animals;Birds","B10K-DU-029-40","SAMN12253942","PRJNA545868","GCA_013397725.1","Scaffold",1045.19,42,,"VZTD01",10891,14230,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/397/725/GCA_013397725.1_ASM1339772v1",
"Eolophus roseicapilla","Eukaryota;Animals;Birds","B10K-DU-025-06","SAMN12253931","PRJNA545868","GCA_013397615.1","Scaffold",1065.33,40.1,,"WBNI01",14367,13336,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/397/615/GCA_013397615.1_ASM1339761v1",
"Psittacula derbiana","Eukaryota;Animals;Birds","FMNH 68005","SAMN18863455","PRJNA703617","GCA_029814625.1","Scaffold",1094.82,0,,"JAPWDL01",65580,0,"2023-04-18T00:00:00Z",,
"Psittacula eupatria","Eukaryota;Animals;Birds","FMNH 229361","SAMN32398565","PRJNA703620","GCA_031762335.1","Scaffold",745.897,17.9,,"JARVGR01",159382,0,"2023-09-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/762/335/GCA_031762335.1_ASM3176233v1",
"Poicephalus senegalus","Eukaryota;Animals;Birds","IRGN 7Z7NC8NHDQ","SAMN18613288","PRJNA703660","GCA_025448095.1","Scaffold",1091.13,40.7,,"JAOEIB01",87774,0,"2022-09-27T00:00:00Z",,
"Pionites leucogaster","Eukaryota;Animals;Birds","IRGN 1JVFNH76EG","SAMN18863567","PRJNA704045","GCA_025448055.1","Scaffold",1111.88,40.4,,"JAOEIA01",90868,0,"2022-09-27T00:00:00Z",,
"Burhinus oedicnemus","Eukaryota;Animals;Birds","B10M00005","SAMN11554498","PRJNA473697","GCA_008921705.1","Scaffold",1228.11,40.8,,"VFFE01",9229,0,"2019-10-08T00:00:00Z",,
"Aquila nipalensis","Eukaryota;Animals;Birds","KU 119895","SAMN22787048","PRJNA776300","GCA_024363155.1","Scaffold",1248.42,40.1,,"JANCNU01",73187,0,"2022-07-21T00:00:00Z",,
"Anthochaera phrygia","Eukaryota;Animals;Birds","","SAMN12070213","PRJNA549051","GCA_009430485.1","Scaffold",815.188,34.9,,"VJPA01",265121,0,"2019-10-31T00:00:00Z",,
"Agapornis pullarius","Eukaryota;Animals;Birds","FMNH 269966","SAMN36687879","PRJNA703483","GCA_034783915.1","Scaffold",1367.56,51.5,,"JAVKLG01",3589823,0,"2023-12-28T00:00:00Z",,
"Psittacula roseata","Eukaryota;Animals;Birds","FMNH 301888","SAMN35104390","PRJNA703625","GCA_032354935.1","Scaffold",1211.25,22,,"JAUCNJ01",1196366,0,"2023-10-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/354/935/GCA_032354935.1_ASM3235493v1",
"Aratinga nenday","Eukaryota;Animals;Birds","KU 90199","SAMN18520319","PRJNA479483","GCA_026284665.2","Scaffold",1095.15,41.5,,"JANCMF02",103447,0,"2022-11-22T00:00:00Z",,
"Sialia sialis","Eukaryota;Animals;Birds","Louisiana","SAMN12412825","PRJNA557459","GCA_009812075.1","Scaffold",958.523,40.1,,"VRYO01",2785,0,"2019-12-31T00:00:00Z",,
"Aratinga weddellii","Eukaryota;Animals;Birds","MP37L3HKH9","SAMN09681954","PRJNA481535","GCA_009867205.2","Scaffold",1133.25,41.2,,"WYDH02",150055,0,"2020-01-14T00:00:00Z",,
"Psittacus timneh","Eukaryota;Animals;Birds","Z5AY2Y56IY","SAMN12165721","PRJNA547942","GCA_009867315.2","Scaffold",1115.19,41.3,,"WYDJ02",136836,0,"2020-01-14T00:00:00Z",,
"Psitteuteles goldiei","Eukaryota;Animals;Birds","Piper_X7F3MAPY5K","SAMN10247382","PRJNA497076","GCA_010014875.2","Scaffold",1131.21,42.1,,"JAAAKH02",212047,0,"2020-01-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/014/875/GCA_010014875.2_ASM1001487v2",
"Lorius garrulus","Eukaryota;Animals;Birds","Tuckie_XQVJVZF3ZU","SAMN09580627","PRJNA479580","GCA_010014925.2","Scaffold",1108.05,40.9,,"JAAAKI02",137646,0,"2020-01-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/014/925/GCA_010014925.2_ASM1001492v2",
"Pyrrhura griseipectus","Eukaryota;Animals;Birds","9DNWD0V6IF","SAMN13698507","PRJNA598107","GCA_010014965.2","Scaffold",1155.75,41.9,,"JAAAKS02",172420,0,"2020-01-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/014/965/GCA_010014965.2_ASM1001496v2",
"Ara chloropterus","Eukaryota;Animals;Birds","8YR9EQLDWU","SAMN11250489","PRJNA528950","GCA_010014725.2","Scaffold",1164.83,36.3,,"WSYR02",189855,0,"2020-01-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/014/725/GCA_010014725.2_ASM1001472v2",
"Pyrrhura frontalis","Eukaryota;Animals;Birds","LSUMZ birdTissue 25884","SAMN09681955","PRJNA481541","GCA_010014865.2","Scaffold",1128.08,41.4,,"JAAAKN02",142964,0,"2020-01-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/014/865/GCA_010014865.2_ASM1001486v2",
"Eudyptes filholi","Eukaryota;Animals;Birds","GS 12","SAMN12384873","PRJNA556735","GCA_010085365.1","Scaffold",1223.98,41,,"VULK01",2312,12955,"2020-01-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/085/365/GCA_010085365.1_BGI_Echrysoc_fil.V1",
"Megadyptes antipodes antipodes","Eukaryota;Animals;Birds","OT 2 9/2/18","SAMN12384877","PRJNA556735","GCA_010078485.1","Scaffold",1314.94,40.3,,"VULA01",17379,14596,"2020-01-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/078/485/GCA_010078485.1_BGI_Mant.V1",
"Eudyptula novaehollandiae","Eukaryota;Animals;Birds","10/9/18-1","SAMN12384878","PRJNA556735","GCA_010078495.1","Scaffold",1353.67,40.8,,"VULB01",15946,15149,"2020-01-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/078/495/GCA_010078495.1_BGI_Enov.V1",
"Eudyptes chrysolophus","Eukaryota;Animals;Birds","MP PEI 1","SAMN12384869","PRJNA556735","GCA_010084205.1","Scaffold",1365.7,40.9,,"VULJ01",15753,15079,"2020-01-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/084/205/GCA_010084205.1_BGI_Echrysol.V1",
"Buteo japonicus","Eukaryota;Animals;Birds","eb-nibr-220","SAMN08398473","PRJNA431699","GCA_010312235.1","Scaffold",1259.72,41.8,,"PYWZ01",29199,0,"2020-02-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/312/235/GCA_010312235.1_ButJap1.0",
"Pterocles orientalis","Eukaryota;Animals;Birds","G09M00003","SAMN11607795","PRJNA473697","GCA_011057875.1","Scaffold",1201.76,40,,"WKFP01",15588,0,"2020-03-02T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/057/875/GCA_011057875.1_REN_Porient_1.0",
"Antigone vipio","Eukaryota;Animals;Birds","","SAMD00156793","PRJDB7810","GCA_012488435.1","Scaffold",1181.56,42,,"BJEU01",51019,0,"2020-04-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/012/488/435/GCA_012488435.1_Gvipio_1.0",
"Melanerpes aurifrons","Eukaryota;Animals;Birds","","SAMN13719207","PRJNA598863","GCA_011125475.1","Contig",1309.63,45.8,"mitochondrion MT:CM022134.1","WWNC01",442,0,"2020-03-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/125/475/GCA_011125475.1_OU_Melaur_1",
"Alaudala cheleensis","Eukaryota;Animals;Birds","B10K-DU-001-15","SAMN12253773","PRJNA545868","GCA_013398995.1","Scaffold",1069.22,41.5,,"VWYE01",65586,14297,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/398/995/GCA_013398995.1_ASM1339899v1",
"Pionus senilis","Eukaryota;Animals;Birds","7NLP3JS58T","SAMN09688240","PRJNA481561","GCA_011762725.2","Scaffold",1218.45,34.4,,"WURU02",361827,0,"2020-03-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/762/725/GCA_011762725.2_ASM1176272v2",
"Pyrrhura molinae","Eukaryota;Animals;Birds","RFTQM1ZJYB","SAMN09681958","PRJNA481548","GCA_011763355.2","Scaffold",1140.4,41.3,,"JAADKS02",147126,0,"2020-03-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/763/355/GCA_011763355.2_ASM1176335v2",
"Pyrrhura perlata","Eukaryota;Animals;Birds","RZD33AEKBQ","SAMN09683514","PRJNA481550","GCA_011763455.2","Scaffold",1124.81,41.5,,"JAAGVT02",129065,0,"2020-03-27T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/763/455/GCA_011763455.2_ASM1176345v2",
"Phalacrocorax pelagicus","Eukaryota;Animals;Birds","AR-AK-E1","SAMN06832911","PRJNA327123","GCA_002173435.1","Scaffold",1210.66,42,,"NFMD01",20951,0,"2017-06-06T00:00:00Z",,
"Ardeotis arabs","Eukaryota;Animals;Birds","R09N00325","SAMN11607792","PRJNA473697","GCA_011801015.1","Scaffold",1297.6,42,,"JAAGAY01",148690,0,"2020-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/801/015/GCA_011801015.1_REN_Aarabs_1.0",
"Cochlearius cochlearius","Eukaryota;Animals;Birds","B10K-CU-031-03","SAMN12253750","PRJNA545868","GCA_013396365.1","Scaffold",1173.74,42.3,,"VWPP01",3770,14064,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/396/365/GCA_013396365.1_ASM1339636v1",
"Chunga burmeisteri","Eukaryota;Animals;Birds","B10K-CU-031-22","SAMN12253760","PRJNA545868","GCA_013396505.1","Scaffold",1168.69,41.3,,"VZRC01",3579,14415,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/396/505/GCA_013396505.1_ASM1339650v1",
"Lophotis ruficrista","Eukaryota;Animals;Birds","B10K-CU-031-23","SAMN12253761","PRJNA545868","GCA_013396455.1","Scaffold",1111.15,41.2,,"VWYV01",4986,13916,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/396/455/GCA_013396455.1_ASM1339645v1",
"Mionectes macconnelli","Eukaryota;Animals;Birds","B10K-DU-003-16","SAMN12253879","PRJNA545868","GCA_013397495.1","Scaffold",1042,41.3,,"VYZC01",4545,14186,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/397/495/GCA_013397495.1_ASM1339749v1",
"Halcyon senegalensis","Eukaryota;Animals;Birds","B10K-DU-024-03","SAMN12253930","PRJNA545868","GCA_013397595.1","Scaffold",1137.74,41.4,,"WBNJ01",3702,14274,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/397/595/GCA_013397595.1_ASM1339759v1",
"Aphelocoma coerulescens","Eukaryota;Animals;Birds","OUT-0022","SAMN12253992","PRJNA545868","GCA_013398375.1","Scaffold",1060.86,41.3,,"VZSI01",1701,14584,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/398/375/GCA_013398375.1_ASM1339837v1",
"Brachypodius atriceps","Eukaryota;Animals;Birds","OUT-0037","SAMN12253996","PRJNA545868","GCA_013398615.1","Scaffold",906.727,41.6,,"VZSR01",3820,12867,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/398/615/GCA_013398615.1_ASM1339861v1",
"Spizaetus tyrannus","Eukaryota;Animals;Birds","B10K-DU-007-42","SAMN12253891","PRJNA545868","GCA_013399215.1","Scaffold",1184.66,41.1,,"VXAF01",3422,14362,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/399/215/GCA_013399215.1_ASM1339921v1",
"Rostratula benghalensis","Eukaryota;Animals;Birds","B10K-DU-006-20","SAMN12253888","PRJNA545868","GCA_013399305.1","Scaffold",1103.1,41.5,,"VXAI01",3517,14222,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/399/305/GCA_013399305.1_ASM1339930v1",
